lead_id,contact_id,campaign_id,lead_owner,email_clean,phone_clean,phone_valid,phone_issue,phone_source,phone_extension,company_clean,source_final,lead_status_clean,campaign_name,campaign_channel,campaign_source,lead_created_at,lead_converted_at,campaign_start_date,campaign_end_date,first_activity_date,last_activity_date,total_activities,unique_campaigns_count,activity_types_count,email_valid,has_contact,has_campaign,has_source,has_company,has_activity,lead_created_valid,lead_created_future,duplicate_email,duplicate_phone,duplicate_company_name,is_duplicate,missing_critical_fields_count,quality_score,quality_level,campaign_ready,campaign_ready_label,cleaning_priority
7813,,31,Non renseigne,patricia.johnson7813@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,inbound content,disqualified,Webinar - Demand Gen - Q3 2022,webinar,webinar,2024-02-18 00:00:00,,2022-08-24 00:00:00,2022-10-11 00:00:00,2022-09-25 11:44:00,2022-09-25 11:44:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7814,,150,Non renseigne,robert.jones7814@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,outbound sdr,disqualified,FY2023 Event Promotion - Event,event,event,2020-04-27 00:00:00,,2023-05-19 00:00:00,2023-07-13 00:00:00,2020-09-15 22:07:00,2023-06-16 03:49:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7815,,170,Non renseigne,jennifer.martin,,False,Téléphone manquant,lead,,Agile Dynamics,inbound web,new,Webinar - Product Launch - Q2 2020,webinar,webinar,2022-09-24 00:00:00,,2020-04-15 00:00:00,2020-06-16 00:00:00,2020-06-08 13:34:00,2020-06-08 13:34:00,1.0,1.0,1.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
7816,,191,Non renseigne,karen.thompson7816@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,partner referral,nurture,Referral - Nurture - Q2 2024,referral,referral,2021-06-22 00:00:00,,2024-06-05 00:00:00,2024-09-20 00:00:00,2021-10-09 21:39:00,2024-08-01 00:49:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7817,,117,Non renseigne,mary.moore7817@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,partner referral,disqualified,ABM Campaign - Paid Search,paid search,paid search,2020-06-07 00:00:00,,2024-04-22 00:00:00,2024-08-01 00:00:00,2021-04-22 04:41:00,2024-06-27 15:03:00,4.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7818,,6,Non renseigne,daniel.moore7818@metasync.com,,False,Téléphone manquant,lead,,MetaSync,email,nurture,Email - Brand Awareness - Q4 2023,email,email,2023-12-03 00:00:00,,2023-12-31 00:00:00,2024-04-28 00:00:00,2020-12-30 01:18:00,2024-04-11 00:38:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7819,,145,Non renseigne,susan.lopez7819@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,paid search,mql,Content Syndication - ABM - Q2 2023,content syndication,content syndication,2024-04-11 00:00:00,,2023-06-26 00:00:00,2023-10-20 00:00:00,2021-03-31 04:33:00,2023-08-21 19:14:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7820,,25,Non renseigne,james.martinez@globex.com,+18062093942,True,OK,contact,,CyberVault,product led,converted,Referral - Event Promotion - Q3 2022,referral,referral,2024-09-14 00:00:00,2024-09-27 00:00:00,2022-07-21 00:00:00,2022-07-28 00:00:00,2020-05-07 23:19:00,2022-07-25 06:47:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
7821,,115,Non renseigne,mary.williams7821@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,outbound cold,disqualified,Direct Mail - Thought Leadership - Q3 2023,direct mail,direct mail,2024-11-30 00:00:00,,2023-07-17 00:00:00,2023-07-24 00:00:00,2020-11-23 19:24:00,2023-07-21 11:17:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7822,,86,Non renseigne,richard.smith7822@insightplatforms.com,,False,Téléphone manquant,lead,,Insight Platforms,partner referral,disqualified,Referral - Thought Leadership - Q3 2023,referral,referral,2024-07-26 00:00:00,,2023-08-05 00:00:00,2023-11-08 00:00:00,2023-09-06 02:41:00,2023-09-06 02:41:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7823,,18,Non renseigne,richard.miller7823@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,outbound cold,new,Content Syndication - Thought Leadership - Q2 2024,content syndication,content syndication,2023-03-19 00:00:00,,2024-06-25 00:00:00,2024-07-22 00:00:00,2022-03-06 06:29:00,2024-07-03 09:04:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7824,,153,Non renseigne,mary.jones7824@corestack.com,,False,Téléphone manquant,lead,,CoreStack,event,new,Organic Search - Demand Gen - Q2 2023,organic search,organic search,2024-02-26 00:00:00,,2023-05-23 00:00:00,2023-07-29 00:00:00,2020-12-30 23:29:00,2023-05-27 23:45:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7825,,62,Non renseigne,susan.martinez7825@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,social media,disqualified,Email - ABM - Q2 2020,email,email,2020-09-18 00:00:00,,2020-04-20 00:00:00,2020-05-21 00:00:00,2022-02-26 18:09:00,2030-03-15 14:30:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7826,,153,Non renseigne,john.lee7826@metasync.com,,False,Téléphone manquant,lead,,MetaSync,outbound sdr,sql,Organic Search - Demand Gen - Q2 2023,organic search,organic search,2022-08-15 00:00:00,,2023-05-23 00:00:00,2023-07-29 00:00:00,2023-01-22 04:26:00,2023-05-26 02:12:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7827,,96,Non renseigne,,,False,Téléphone manquant,lead,,Agile Dynamics,social media,mql,Brand Awareness Campaign - Referral,referral,referral,2021-12-16 00:00:00,,2024-08-31 00:00:00,2024-09-10 00:00:00,2022-09-09 08:47:00,2030-03-15 14:30:00,3.0,3.0,2.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
7828,,3,Non renseigne,elizabeth.lopez7828@databridgecorp.com,,False,Téléphone manquant,lead,,DataBridge Corp,social media,mql,Webinar - Thought Leadership - Q2 2024,webinar,webinar,2021-10-30 00:00:00,,2024-04-25 00:00:00,2024-07-11 00:00:00,2020-06-13 05:37:00,2024-05-26 19:18:00,6.0,6.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7829,,32,Non renseigne,elizabeth.thomas7829@agiledynamics.com,,False,Téléphone manquant,lead,,Agile Dynamics,product led,disqualified,Demand Gen Campaign - Referral,referral,referral,2023-03-06 00:00:00,,2024-07-20 00:00:00,2024-08-05 00:00:00,2020-05-12 17:10:00,2024-08-05 16:14:00,6.0,6.0,5.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7830,,21,Non renseigne,sandra.lopez@umbrella.co,+15773642768,True,OK,contact,,CyberVault,inbound webinar,converted,Paid Social - Event Promotion - Q3 2024,paid social,paid social,2022-09-24 00:00:00,2022-09-29 00:00:00,2024-08-23 00:00:00,2024-09-22 00:00:00,2020-10-06 06:03:00,2024-08-28 03:51:00,4.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
7831,,173,Non renseigne,paul.lewis@initech.com,+13318894103,True,OK,contact,,Agile Dynamics,inbound webinar,converted,Event Promotion Campaign - Event,event,event,2024-02-06 00:00:00,2024-04-11 00:00:00,2024-10-15 00:00:00,2024-11-05 00:00:00,2023-01-27 00:57:00,2024-10-17 09:14:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,0,90,Excellent,True,Oui,OK
7832,,155,Non renseigne,joseph.thompson7832@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,partner referral,disqualified,FY2024 Brand Awareness - Paid Social,paid social,paid social,2024-11-09 00:00:00,,2024-09-27 00:00:00,2024-10-08 00:00:00,2020-03-17 03:29:00,2024-10-01 09:48:00,4.0,3.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7833,,61,Non renseigne,patricia.jackson7833@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,partner referral,mql,Paid Search - Product Launch - Q2 2024,paid search,paid search,2023-06-10 00:00:00,,2024-06-19 00:00:00,2024-07-22 00:00:00,2021-01-08 13:36:00,2024-06-29 18:24:00,4.0,4.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7834,,32,Non renseigne,lisa.thomas7834@streamlineanalytics.com,,False,Téléphone manquant,lead,,StreamLine Analytics,inbound webinar,disqualified,Demand Gen Campaign - Referral,referral,referral,2022-05-13 00:00:00,,2024-07-20 00:00:00,2024-08-05 00:00:00,2021-12-23 09:33:00,2024-07-28 14:28:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7835,,,Non renseigne,nancy.garcia7835@futureforge.com,,False,Téléphone manquant,lead,,FutureForge,social media,working,,,,2024-09-11 00:00:00,,,,,,0.0,0.0,0.0,True,False,False,True,True,False,True,False,False,False,False,False,2,65,Correct,True,Oui,Priorité faible
7836,,93,Non renseigne,james.smith7836@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,event,disqualified,Event - Product Launch - Q4 2024,event,event,2024-03-17 00:00:00,,2024-10-25 00:00:00,2024-12-11 00:00:00,2021-02-16 20:44:00,2024-11-25 02:28:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7837,,90,Non renseigne,lisa.davis7837@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,social media,working,FY2024 Demand Gen - Direct Mail,direct mail,direct mail,2021-06-06 00:00:00,,2024-02-01 00:00:00,2024-05-31 00:00:00,2020-07-23 09:32:00,2024-04-12 10:41:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7838,,84,Non renseigne,barbara.jones7838@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,partner referral,working,FY2024 Product Launch - Webinar,webinar,webinar,2023-12-09 00:00:00,,2024-05-21 00:00:00,2024-06-28 00:00:00,2021-07-24 13:52:00,2024-06-08 11:46:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7839,,133,Non renseigne,james.jones7839@futureforge.com,,False,Téléphone manquant,lead,,FutureForge,partner referral,mql,FY2020 Demand Gen - Paid Social,paid social,paid social,2021-05-16 00:00:00,,2020-01-13 00:00:00,2020-03-06 00:00:00,2020-03-01 06:04:00,2020-03-01 06:04:00,1.0,1.0,1.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7840,,194,Non renseigne,robert.hernandez7840@cloudscalesystems.com,,False,Téléphone manquant,lead,,CloudScale Systems,product led,disqualified,FY2020 Product Launch - Email,email,email,2024-08-29 00:00:00,,2020-06-05 00:00:00,2020-06-22 00:00:00,2020-02-18 04:42:00,2020-06-05 06:52:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7841,,199,Non renseigne,james.miller7841@scaleupsystems.com,,False,Téléphone manquant,lead,,ScaleUp Systems,social media,disqualified,Paid Search - Event Promotion - Q3 2024,paid search,paid search,2022-03-17 00:00:00,,2024-07-27 00:00:00,2024-10-28 00:00:00,2024-06-28 12:00:00,2024-10-23 11:49:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7842,,1,Non renseigne,barbara.williams7842@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,inbound content,nurture,Paid Search - Event Promotion - Q4 2022,paid search,paid search,2023-11-20 00:00:00,,2022-10-07 00:00:00,2022-12-18 00:00:00,2022-04-04 07:18:00,2022-11-17 09:15:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7843,,81,Non renseigne,karen.rodriguez,,False,Téléphone manquant,lead,,RapidCloud,outbound cold,sql,Webinar - Nurture - Q2 2024,webinar,webinar,2021-01-27 00:00:00,,2024-06-04 00:00:00,2024-07-31 00:00:00,2021-04-09 12:26:00,2024-07-14 20:55:00,8.0,8.0,4.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
7844,,75,Non renseigne,patricia.jones7844@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,outbound cold,disqualified,FY2023 Product Launch - Direct Mail,direct mail,direct mail,2022-12-24 00:00:00,,2023-08-23 00:00:00,2023-09-03 00:00:00,2021-07-12 23:54:00,2023-08-31 20:54:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7845,,21,Non renseigne,barbara.rodriguez7845@innovateco.com,,False,Téléphone manquant,lead,,InnovateCo,event,sql,Paid Social - Event Promotion - Q3 2024,paid social,paid social,2023-10-31 00:00:00,,2024-08-23 00:00:00,2024-09-22 00:00:00,2021-06-10 20:06:00,2024-08-25 19:18:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7846,,81,Non renseigne,thomas.smith7846@pulsepointdigital.com,,False,Téléphone manquant,lead,,PulsePoint Digital,social media,working,Webinar - Nurture - Q2 2024,webinar,webinar,2024-05-25 00:00:00,,2024-06-04 00:00:00,2024-07-31 00:00:00,2023-10-26 13:19:00,2024-07-27 08:09:00,2.0,2.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7847,,183,Non renseigne,,,False,Téléphone manquant,lead,,VertexAI,outbound cold,working,FY2024 Brand Awareness - Email,email,email,2024-12-25 00:00:00,,2024-03-26 00:00:00,2024-05-27 00:00:00,2021-07-27 15:09:00,2024-04-22 09:32:00,5.0,5.0,3.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
7848,,24,Non renseigne,elizabeth.rodriguez7848@metasync.com,,False,Téléphone manquant,lead,,MetaSync,paid search,disqualified,FY2024 Brand Awareness - Content Syndication,content syndication,content syndication,2020-06-08 00:00:00,,2024-11-30 00:00:00,2025-03-20 00:00:00,2023-05-26 13:16:00,2024-12-07 00:00:00,4.0,4.0,2.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7849,,154,Non renseigne,elizabeth.davis7849@cybervault.com,,False,Téléphone manquant,lead,,CyberVault,event,mql,Direct Mail - Product Launch - Q4 2023,direct mail,direct mail,2021-08-07 00:00:00,,2023-11-09 00:00:00,2023-12-10 00:00:00,2020-08-21 10:54:00,2023-11-17 18:57:00,3.0,3.0,2.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7850,,195,Non renseigne,joseph.hernandez,,False,Téléphone manquant,lead,,CyberVault,partner referral,new,Paid Search - Demand Gen - Q4 2023,paid search,paid search,2023-11-01 00:00:00,,2023-11-07 00:00:00,2024-01-13 00:00:00,2021-09-12 07:14:00,2023-12-22 16:46:00,2.0,2.0,2.0,False,False,True,True,True,True,True,False,False,False,True,False,2,50,À corriger,False,Non,Priorité moyenne
7851,,114,Non renseigne,david.williams7851@vertexai.com,,False,Téléphone manquant,lead,,VertexAI,inbound webinar,working,FY2021 Nurture - Paid Social,paid social,paid social,2021-07-28 00:00:00,,2021-02-22 00:00:00,2021-03-06 00:00:00,2020-10-30 18:05:00,2021-03-06 17:12:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7852,,198,Non renseigne,james.anderson7852@truenorthdata.com,,False,Téléphone manquant,lead,,TrueNorth Data,outbound cold,working,FY2024 Nurture - Paid Search,paid search,paid search,2022-03-03 00:00:00,,2024-09-06 00:00:00,2024-10-10 00:00:00,2020-06-25 21:47:00,2024-09-07 07:26:00,5.0,5.0,4.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7853,,37,Non renseigne,nancy.miller7853@primepathdigital.com,,False,Téléphone manquant,lead,,PrimePath Digital,inbound webinar,nurture,Product Launch Campaign - Email,email,email,2020-07-26 00:00:00,,2024-10-25 00:00:00,2025-01-11 00:00:00,2021-08-06 08:30:00,2024-11-19 01:40:00,3.0,3.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7854,,106,Non renseigne,john.gonzalez7854@scaleupsystems.com,,False,Téléphone manquant,lead,,ScaleUp Systems,paid search,working,Content Syndication - Product Launch - Q3 2024,content syndication,content syndication,2020-06-20 00:00:00,,2024-09-15 00:00:00,2024-11-04 00:00:00,2020-01-20 00:06:00,2024-09-19 05:18:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7855,,183,Non renseigne,john.brown7855@insightplatforms.com,,False,Téléphone manquant,lead,,Insight Platforms,inbound web,nurture,FY2024 Brand Awareness - Email,email,email,2023-09-22 00:00:00,,2024-03-26 00:00:00,2024-05-27 00:00:00,2020-07-29 09:01:00,2030-03-15 14:30:00,10.0,10.0,6.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7856,,52,Non renseigne,susan.miller7856@insightplatforms.com,,False,Téléphone manquant,lead,,Insight Platforms,paid search,new,FY2023 Thought Leadership - Email,email,email,2021-11-28 00:00:00,,2023-12-05 00:00:00,2024-03-31 00:00:00,2022-02-04 17:37:00,2024-02-08 18:22:00,2.0,2.0,1.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7857,,87,Non renseigne,james.jackson7857@nexgensolutions.com,,False,Téléphone manquant,lead,,NexGen Solutions,referral,working,FY2024 Demand Gen - Referral,referral,referral,2024-07-28 00:00:00,,2024-06-16 00:00:00,2024-07-02 00:00:00,2020-03-01 20:24:00,2024-06-29 02:47:00,6.0,6.0,3.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7858,,93,Non renseigne,jennifer.thomas7858@scaleupsystems.com,,False,Téléphone manquant,lead,,ScaleUp Systems,inbound content,disqualified,Event - Product Launch - Q4 2024,event,event,2023-10-02 00:00:00,,2024-10-25 00:00:00,2024-12-11 00:00:00,2021-04-22 20:31:00,2024-11-23 14:15:00,6.0,5.0,5.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
7859,,22,Non renseigne,daniel.williams7859@brightwavetech.com,,False,Téléphone manquant,lead,,BrightWave Tech,outbound cold,sql,Nurture Campaign - Organic Search,organic search,organic search,2023-12-27 00:00:00,,2023-10-13 00:00:00,2023-12-06 00:00:00,2021-03-15 21:22:00,2023-11-24 18:36:00,4.0,4.0,3.0,True,False,True,True,True,True,True,False,False,False,True,False,1,75,Correct,True,Oui,Priorité faible
7860,,65,Non renseigne,james.miller7860@rapidcloud.com,,False,Téléphone manquant,lead,,RapidCloud,product led,sql,Product Launch Campaign - Paid Social,paid social,paid social,2022-07-18 00:00:00,,2024-11-21 00:00:00,2025-01-23 00:00:00,2021-01-26 23:44:00,2024-12-03 19:09:00,6.0,6.0,4.0,True,False,True,True,True,True,True,False,False,False,False,False,1,75,Correct,True,Oui,Priorité faible
